STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,SEX,Sex,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PG,Papua New Guinea,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PG,Papua New Guinea,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PG,Papua New Guinea,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PG,Papua New Guinea,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PG,Papua New Guinea,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2025,,35,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2026,,35,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2027,,34,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2028,,34,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2029,,33,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2030,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2031,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2032,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2033,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2034,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2035,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2036,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2037,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2038,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2039,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2040,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2041,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2042,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2043,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2044,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2045,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2046,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2047,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2048,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2049,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPCHILD,Proportion of children (<14),_T,Total,2050,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,18,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,20,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,21,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,21,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,21,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,21,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,20,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,20,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WS,Samoa,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2025,,28,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2026,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2027,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2028,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2029,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2030,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2031,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2032,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2033,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2034,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2035,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2036,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2037,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2038,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2039,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2040,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2041,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2042,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2043,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2044,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2045,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2046,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2047,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2048,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2049,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,POL,Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2050,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,15,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,12,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,12,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,12,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,12,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,12,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NC,New Caledonia,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,12,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,20,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,21,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,21,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TO,Tonga,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,22,,PERCENT,percent,,,F,Forecasted value,,,,
